3 SEASONS CAMPING RESORT INC     151.925000   REHOBOTH BEA  IB    DE WNDY333
SUSSEX, COUNTY OF                463.150000   NANTICOKE HU  PS    DE WXB796
SUSSEX, COUNTY OF                463.175000   GEORGETOWN    PS    DE KM9158
SUSSEX, COUNTY OF                463.175000   INDIAN RIVER  PS    DE WXB794
SUSSEX, COUNTY OF                463.175000   NANTICOKE HU  PS    DE WXB796
SUSSEX, COUNTY OF                467.950000   GEORGETOWN    PS    DE KM9158
SUSSEX, COUNTY OF                467.975000   GEORGETOWN    PS    DE KM9158
SUSSEX, COUNTY OF                468.000000   GEORGETOWN    PS    DE KM9158
SUSSEX, COUNTY OF                468.025000   GEORGETOWN    PS    DE KM9158
SUSSEX, COUNTY OF                468.050000   GEORGETOWN    PS    DE KM9158
SUSSEX, COUNTY OF                468.075000   GEORGETOWN    PS    DE KM9158
SUSSEX, COUNTY OF                468.100000   GEORGETOWN    PS    DE KM9158
SUSSEX, COUNTY OF                468.125000   GEORGETOWN    PS    DE KM9158
SUSSEX, COUNTY OF                468.150000   GEORGETOWN    PS    DE KM9158
SUSSEX, COUNTY OF                468.175000   GEORGETOWN    PS    DE KM9158
SUSSEX, COUNTY OF                952.687500   BETHANY BEAC  PL    DE WNEY820
T E SMITH CO                     806.000000   SALISBURY     YB    MD WNHL989
T G ADAMS & SONS INC              42.960000   BRIDGEVILLE   IB    DE KLM226
T K CONSTRUCTION INC             806.000000   SALISBURY     YB    MD WNCL793
T S SMITH & SONS INC             152.990000   BRIDGEVILLE   IS    DE KLP382
TALBOT COUNTY BOARD OF EDUCATI   155.235000   EASTON        PS    MD KNJT296
TALBOT GRAIN INC                 464.275000   EASTON        IB    MD KNEP641
TALBOT GRAIN INC                 469.275000   EASTON        IB    MD KNEP641
TALBOT, COUNTY OF                 33.060000   EASTON        PH    MD WNFS248
TALBOT, COUNTY OF                 33.640000   EASTON        PF    MD KC8961
TALBOT, COUNTY OF                 33.640000   EASTON        PF    MD KRG767
TALBOT, COUNTY OF                 33.660000   EASTON        PF    MD WNEC677
TALBOT, COUNTY OF                 33.680000   EASTON        PF    MD WNEC677
TALBOT, COUNTY OF                 33.900000   EASTON        PF    MD KC8961
TALBOT, COUNTY OF                 33.900000   EASTON        PF    MD KGC552
TALBOT, COUNTY OF                 33.900000   EASTON        PF    MD KRG767
TALBOT, COUNTY OF                 39.480000   EASTON        PP    MD WNQM780
TALBOT, COUNTY OF                 39.580000   EASTON        PP    MD KYO346
TALBOT, COUNTY OF                109.350000   EASTON        AR    MD WRLL2193
TALBOT, COUNTY OF                122.950000   EASTON        AF    MD KEP3
TALBOT, COUNTY OF                126.300000   EASTON        AF    MD WMI2
TALBOT, COUNTY OF                154.785000   EASTON        PP    MD KYO346
TALBOT, COUNTY OF                155.745000   EASTON        PL    MD WNFE745
TALBOT, COUNTY OF                156.165000   EASTON        PH    MD WNKQ259
TALBOT, COUNTY OF                158.955000   EASTON        PL    MD WNFE745
TALBOT, COUNTY OF                159.015000   EASTON        PH    MD WNKQ259
TALBOT, COUNTY OF                460.587500   EASTON        PF    MD KD36710
TALCOM INC                       464.225000   BRIDGEVILLE   IB    DE WNNS334
TALCOM INC                       464.225000   PRESTON       IB    MD WNNS334
TALCOM INC                       464.225000   SALISBURY     IB    MD WNNS334
TALCOM INC                       469.225000   BRIDGEVILLE   IB    DE WNNS334
TALCOM INC                       469.225000   PRESTON       IB    MD WNNS334
TALCOM INC                       469.225000   SALISBURY     IB    MD WNNS334
TATMAN, MORRIS                   152.300000   BRIDGEVILLE   IB    DE KKF281
TAYLOR III, WALTON               806.000000   HURLOCK       YB    MD WNQT504
TAYLOR III, WALTON D             461.200000   WILLIAMSBURG  IB    MD KNDG481
TAYLOR III, WALTON D             466.200000   HURLOCK       IB    MD KNDG481
TAYLOR III, WALTON D             466.200000   WILLIAMSBURG  IB    MD KNDG481
TAYLOR OIL CO INC                152.870000   SALISBURY     IS    MD KIZ744
TAYLOR OIL COMPANY INC           806.000000   SALISBURY     YB    MD WNUL442
TAYLOR, GEORGE                   806.000000   SALISBURY     YB    MD WPAZ262
TAYLORS ISLAND VOL FIRE CO INC    46.060000   TAYLORS ISLA  PF    MD KCR288
TEAL CONSTRUCTION INC             43.120000   WILLIAMSBURG  IS    MD KGE298
TEMCO BUILDERS INC               806.000000   SALISBURY     YB    MD WNKE225
THE BELL TELEPHONE CO. OF PENN   152.840000   SEAFORD       CD    DE KGH861
THE BELL TELEPHONE COMPANY OF    152.840000   GEORGETOWN    CD    DE KGH861
THE BELL TELEPHONE COMPANY OF    152.840000   LEWES         CD    DE KGH861
THE BELL TELEPHONE COMPANY OF    152.840000   SELBYVILLE    CD    DE KGH861
THE C & P TELEPHONE COMPANY OF   156.800000   CAMBRIDGE     MC    MD KRS907
THE C & P TELEPHONE COMPANY OF   162.000000   CAMBRIDGE     MC    MD KRS907
THE CHESAPEAKE AND POT. TEL. C   152.630000   CAMBRIDGE     CD    MD KGC602
THE CHESAPEAKE AND POT. TEL. C   152.630000   PRESTON       CD    MD KGC602
THE CHESAPEAKE AND POT. TEL. C   152.630000   SALISBURY     CD    MD KGC602
THE DIAMOND STATE TELEPHONE CO   152.600000   GEORGETOWN    CD    DE KGH865
THE DIAMOND STATE TELEPHONE CO   152.780000   GEORGETOWN    CD    DE KGH865
THOMAS H RUARK INC               806.000000   SALISBURY     YB    MD WNJX455
THOMAS JR, WILLIAM E              31.160000   EASTON        IB    MD KIW895
THOMAS SR, GARY L                154.600000   BRIDGEVILLE   IB    DE KD46640
THOMAS, KENNETH R                151.715000   CAMBRIDGE     IB    MD KBS593
THORNTON, JAMIE C                806.000000   STOCKTON      YB    MD WNNB675
THORO GOODS CONCRETE CO INC       31.920000   MILLSBORO     IS    DE KNEH583
THORO GOODS CONCRETE CO INC      806.000000   MILLSBORO     YB    MD WNJU581
TIDELAND SCALES & EQUIPMENT CO   806.000000   SALISBURY     YB    MD WNIG481
TIDEWATER INN                    151.865000   EASTON        IB    MD WNFA855
TIMOTHY B O HARE CUSTOM BUILDE   806.000000   OCEAN VIEW    YB    DE WNUV234
TODD INSURANCE AGENCY INC        151.805000   CAMBRIDGE     IB    MD KJM402
TOLAN WATER SERVICE INC          806.000000   SALISBURY     YB    MD WNVA992
TOLOMEO, ANDREW                  806.000000   CHESTERTOWN   YB    MD WNXX207
TOP NOTCH ENTERPRISES            806.000000   HARRINGTON    YB    DE WPAG872
TOTAL CARE PHYSICIANS P A        462.575000   REHOBOTH BEA  ZA    DE KAE2423
TOTAL CARE PHYSICIANS P A        462.675000   REHOBOTH BEA  ZA    DE KAE2423
TOWNSENDS FARMS INC              464.250000   MILLSBORO     IB    DE KB64527
TOWNSENDS INC                    154.570000   MILLSBORO     IB    DE KD49747
TOWNSENDS INC                    461.250000   MILLSBORO     IB    DE WPAR230
TOWNSENDS INC                    464.975000   MILLSBORO     IB    DE KNAU829
TRAHOS, ALEKE C                  462.562500   REHOBOTH BEA  ZA    DE KAD9010
TRAHOS, ALEKE C                  462.575000   REHOBOTH BEA  ZA    DE KAD9010
TRAHOS, ALEKE C                  462.587500   REHOBOTH BEA  ZA    DE KAD9010
TRAHOS, ALEKE C                  462.612500   REHOBOTH BEA  ZA    DE KAD9010
TRAHOS, ALEKE C                  462.625000   REHOBOTH BEA  ZA    DE KAD9010
TRAHOS, ALEKE C                  462.637500   REHOBOTH BEA  ZA    DE KAD9010
TRAHOS, ALEKE C                  462.662500   REHOBOTH BEA  ZA    DE KAD9010
TRAHOS, ALEKE C                  462.675000   REHOBOTH BEA  ZA    DE KAD9010
TRAHOS, ALEKE C                  462.687500   REHOBOTH BEA  ZA    DE KAD9010
TRAHOS, ALEKE C                  462.712500   REHOBOTH BEA  ZA    DE KAD9010
TRAHOS, ALEKE C                  467.575000   REHOBOTH BEA  ZA    DE KAD9010
TRAHOS, ALEKE C                  467.625000   REHOBOTH BEA  ZA    DE KAD9010
TRAHOS, ALEKE C                  467.675000   REHOBOTH BEA  ZA    DE KAD9010
TRAHOS, HELEN A                  462.625000   REHOBOTH BEA  ZA    DE KAD9507
TRAHOS, HELEN A                  462.700000   REHOBOTH BEA  ZA    DE KAD9507
TRAHOS, MICHAEL C                152.007500   REHOBOTH BEA  PS    DE KNHW533
TRAHOS, MICHAEL C                155.340000   REHOBOTH BEA  PS    DE KNHW533
TRAHOS, MICHAEL C                462.562500   REHOBOTH BEA  ZA    DE KAC2361
TRAHOS, MICHAEL C                462.587500   REHOBOTH BEA  ZA    DE KAC2361
TRAHOS, MICHAEL C                462.612500   REHOBOTH BEA  ZA    DE KAC2361
TRAHOS, MICHAEL C                462.625000   REHOBOTH BEA  ZA    DE KAC2361
TRAHOS, MICHAEL C                462.637500   REHOBOTH BEA  ZA    DE KAC2361
TRAHOS, MICHAEL C                462.662500   REHOBOTH BEA  ZA    DE KAC2361
TRAHOS, MICHAEL C                462.675000   REHOBOTH BEA  ZA    DE KAC2361
TRAHOS, MICHAEL C                462.687500   REHOBOTH BEA  ZA    DE KAC2361
TRAHOS, MICHAEL C                462.712500   REHOBOTH BEA  ZA    DE KAC2361
TRAHOS, MICHAEL C                467.625000   REHOBOTH BEA  ZA    DE KAC2361
TRAHOS, MICHAEL C                467.675000   REHOBOTH BEA  ZA    DE KAC2361
TRAVERS, T T                     806.000000   WOOLFORD      YB    MD WNQT320
TRENCHING BY BUD INC             806.000000   SALISBURY     YB    MD WNHL990
TRI COUNTY GAS CO INC             49.520000   POCOMOKE CIT  IS    MD KGF235
TRI COUNTY GAS CO INC             49.520000   SALISBURY     IS    MD KGF235
TRI COUNTY GAS CO INC            806.000000   SALISBURY     YB    MD WNQG922
TRI COUNTY TRENCHING CO INC      806.000000   CAMBRIDGE     YB    MD WNNM375
TRI GAS & OIL CO INC             151.595000   FEDERALSBURG  IS    MD KNHH689
TRI GAS & OIL CO INC             151.595000   GEORGETOWN    IS    DE KNHH689
TRI STATE OIL                    461.200000   WILLIAMSBURG  IB    MD KNGH206
TRI STATE OIL                    466.200000   WILLIAMSBURG  IB    MD KNGH206
TRI STATE RADIO COMPANY          929.912500   ROXANA        GS    DE WPBJ864
TRI STATE TRUCK WASHING INC      806.000000   PITTSVILLE    YB    MD WNQL943
TRIANGLE OIL CO                  806.000000   EASTON        YB    MD WNPR415
TULL, BENJAMIN H                 806.000000   SEAFORD       YB    DE WNZX894
TULL, BENJAMIN H                 808.487500   SEAFORD       GB    MD WNZZ661
TULL, BENJAMIN H                 853.487500   SEAFORD       GB    MD WNZZ661
TULLS FARM HOME & GARDEN CENTE   154.600000   SEAFORD       IB    DE KD28370
TUNNELL COMPANIES L P            806.000000   MILLSBORO     YB    DE WNQV436
TURNER, ALAN C                   464.400000   WILLIAMSBURG  IB    MD KNDB503
TURNER, ALAN C                   469.400000   FEDERALSBURG  IB    MD KNDB503
TURNER, ALAN C                   469.400000   WILLIAMSBURG  IB    MD KNDB503
TWILLEY, MILFORD W                35.880000   SALISBURY     IB    MD KNHM298
TYLER, ROBERT J                  154.515000   CAMBRIDGE     IB    MD KRE768
UNIDEN AMERICA  CORPORATION      861.937500   BETHANY       YX    DE WNRU286
UNIDEN AMERICA  CORPORATION      862.937500   BETHANY       YX    DE WNRU286
UNIDEN AMERICA  CORPORATION      863.937500   BETHANY       YX    DE WNRU286
UNIDEN AMERICA  CORPORATION      864.937500   BETHANY       YX    DE WNRU286
UNIDEN AMERICA  CORPORATION      865.937500   BETHANY       YX    DE WNRU286
UNITED LANDSCAPING INC           806.000000   SALISBURY     YB    MD WPAZ246
UNITED MEDICAL TRANSPORTATION    806.000000   SALISBURY     YB    MD WNVY649
UNITED PRODUCTS INC              806.000000   SALISBURY     YB    MD WNPV715
UNITED PROPANE INC               464.200000   EASTON        IB    MD KNHX446
UNIVERSITY OF DELAWARE             2.097900   LEWES         MC    DE KTD423
UNIVERSITY OF DELAWARE             2.183400   LEWES         MC    DE KTD423
UNIVERSITY OF DELAWARE             4.126400   LEWES         MC    DE KTD423
UNIVERSITY OF DELAWARE             4.147400   LEWES         MC    DE KTD423
UNIVERSITY OF DELAWARE             6.228400   LEWES         MC    DE KTD423
UNIVERSITY OF DELAWARE             6.231400   LEWES         MC    DE KTD423
UNIVERSITY OF DELAWARE             8.295400   LEWES         MC    DE KTD423
UNIVERSITY OF DELAWARE             8.298400   LEWES         MC    DE KTD423
UNIVERSITY OF DELAWARE            12.354400   LEWES         MC    DE KTD423
UNIVERSITY OF DELAWARE            12.360400   LEWES         MC    DE KTD423
UNIVERSITY OF DELAWARE            16.535400   LEWES         MC    DE KTD423
UNIVERSITY OF DELAWARE            22.160400   LEWES         MC    DE KTD423
UNIVERSITY OF DELAWARE           154.570000   NEWARK        IB    DE WNXK622
UNIVERSITY OF DELAWARE           154.600000   NEWARK        IB    DE WNXK622
UNIVERSITY OF DELAWARE           156.425000   LEWES         MC    DE KTD423
UNIVERSITY OF DELAWARE           156.450000   LEWES         MC    DE KTD423
UNIVERSITY OF DELAWARE           156.550000   LEWES         MC    DE KTD423
UNIVERSITY OF DELAWARE           156.800000   LEWES         MC    DE KTD423
UNIVERSITY OF DELAWARE           157.025000   LEWES         MC    DE KTD423
UNIVERSITY OF DELAWARE          9300.000000   LEWES         MC    DE WRD802
UNIVERSITY OF MARYLAND          2133.200000   CAMBRIDGE     PL    MD WNTM925
UNIVERSITY OF MARYLAND          2134.800000   DENTON        PS    MD WNTF906
UNIVERSITY OF MARYLAND          2134.800000   SALISBURY     PL    MD WNTQ368
UNIVERSITY OF MARYLAND          2138.000000   CAMBRIDGE     PL    MD WNTM925
UNIVERSITY OF MARYLAND          2139.600000   CAMBRIDGE     PL    MD WNTM925
UNIVERSITY OF MARYLAND          2146.000000   SALISBURY     PL    MD WNTQ368
UNIVERSITY OF MARYLAND          2183.200000   CAMBRIDGE     PL    MD WNTP379
UNIVERSITY OF MARYLAND          2184.800000   EASTON        PL    MD WNTF903
UNIVERSITY OF MARYLAND          2188.000000   EASTON        PL    MD WNTF903
UNIVERSITY OF MARYLAND          2189.600000   VIENNA        PL    MD WNTM926
UNIVERSITY OF MARYLAND          2196.000000   EASTON        PL    MD WNTF903
UNIVERSITY OF MARYLAND          2196.000000   VIENNA        PL    MD WNTM926
VANDERWENDE, ELLEN               806.000000   BRIDGEVILLE   YB    MD WPAZ250
VAROUTSOS, GEORGE D              462.600000   REHOBOTH BEA  ZA    DE KAD2433
VAROUTSOS, GEORGE D              462.675000   REHOBOTH BEA  ZA    DE KAD2433
VENABLE ELECTRIC H V A C INC     806.000000   BERLIN        YB    MD WNRY904
VEZO, MICHAEL                    853.337500   CAMBRIDGE     GX    MD WPAR583
VICKERS JR, LOUIS                806.000000   DAGSBORO      YB    DE WNPG469
VICTOR B BAKER OIL CO INC        806.000000   MILLSBORO     YB    DE WNVG399
VICTORY AUTO PAINT & SUPPLY IN   806.000000   SALISBURY     YB    MD WNPT630
VIENNA VOLUNTEER FIRE CO INC      46.060000   VIENNA        PF    MD KAP746
VIENNA VOLUNTEER FIRE CO INC      46.400000   VIENNA        PF    MD KAP746
VINCENT, LEE W                   806.000000   PARSONSBURG   YB    MD WNMK583
VONDRA, KEVIN W                  806.000000   SALISBURY     GX    MD WPBW448
VONDRA, KEVIN W                  851.312500   SALISBURY     GX    MD WPBW448
W C LITTLETON AND SON INC        151.715000   LAUREL        IB    DE WNQQ295
W D LUTCH INC                    461.050000   WILLARDS      IB    MD WNCF600
W D LUTCH INC                    466.050000   WILLARDS      IB    MD WNCF600
W E HORSEY AND SON               806.000000   LAUREL        YB    DE WNQQ613
W J C INCORPORATED               806.000000   HURLOCK       YB    MD WNQP230
W PAYNTER SHARP & SONS INC       152.900000   MILTON        IS    DE KJO276
W T WILSON INC                   806.000000   LEWES         YB    DE WNPG460
WALLACE PETERMAN LANDSCAPING     151.685000   SALISBURY     IB    MD WNDE314
WALTERS, JONATHAN A:WAYNE, G     806.000000   BETHANY BEAC  YB    DE WNPZ542
WARD BOLAND ASSOCIATES INC       806.000000   OWINGS MILLS  YB    MD WNQT294
WARD, W W                        806.000000   SNOW HILL     YB    MD WNPT629
WARD, WILLIAM P:FREDRICK, STEP   806.000000   SALISBURY     YB    MD WNPW973
WASTE MANAGEMENT OF CAMBRIDGE    461.700000   WILLIAMSBURG  IB    MD WNZY644
WASTE MANAGEMENT OF CAMBRIDGE    466.700000   WILLIAMSBURG  IB    MD WNZY644
WATER WORLD INC                  806.000000   EASTON        YB    MD WNNP967
WATKINS ENTERPRISES INC          806.000000   SALISBURY     YB    MD WNVY647
WAVERLY PRESS INC                462.575000   EASTON        ZA    MD KAC7067
WBOC INC                         161.730000   SALISBURY     BA    MD KGU250
WBOC INC                         161.760000   SALISBURY     BA    MD KGU250
WBOC INC.                        161.640000   RALPHS        BA    DE KPG528
WBOC INC.                        161.640000   SALISBURY     BA    MD KPG528
WBOC INC.                        161.700000   RALPHS        BA    DE KPG528
WBOC, INC.                       485.000000   SALISBURY     BT    MD WBOCTV
WEBB, ROBERT T                   151.865000   LAUREL        IB    DE WNRO758
WEST, GEORGE E                   806.000000   DAGSBORO      YB    DE WNRJ581
WEST, RICHARD E                  151.925000   FRANKFORD     IB    DE KNDM301
WEST, WAYNE R                    157.680000   OCEAN VIEW    IB    DE WNUI257
WHARTON & BARNARD INC             75.760000   CAMBRIDGE     IB    MD WAM341
WHARTON & BARNARD INC             75.760000   EASTON        IB    MD WAM341
WHARTON & BARNARD INC             75.760000   SALISBURY     IB    MD WAM341
WHARTON & BERNARD INC             72.100000   LAUREL        IB    DE WAM345
WHARTON & BERNARD INC             75.760000   SELBYVILLE    IB    DE WAM345
WHEATLEY, DAVID                  156.500000   CAMBRIDGE     MC    MD KUF737
WHEATLEY, DAVID                  156.800000   CAMBRIDGE     MC    MD KUF737
WHEELER, JOHNNY                  806.000000   SALISBURY     GX    MD WPBW288
WHEELER, JOHNNY                  851.687500   SALISBURY     GX    MD WPBW288
WHITE CONSTRUCTION COMPANY       462.100000   WILLARDS      IB    MD WQQ737
WHITE CONSTRUCTION COMPANY       467.100000   WILLARDS      IB    MD WQQ737
WHITE LINE INC                   806.000000   GEORGETOWN    YB    DE WNRJ575
WHITE, RAYMOND F                 151.655000   WILLARDS      IB    MD KNJT848
WHITES CREEK MANOR INC           806.000000   BETHANY BEAC  YB    DE WNPG472
